 ZrC.poscar, -1.0
 Cr3N4.poscar, -1.0
 CdPb3.poscar, -1.0
 Cd3Hg.poscar, -1.0
 Cd3Ga.poscar, -1.0
 Cd3Se.poscar, -1.0
 CdGe3.poscar, -1.0
 CdIn.poscar, -1.0
 CaTmIn2.poscar, -1.0
 CdIn3.poscar, -1.0
 Cr3As.poscar, -1.0
 CoPd3.poscar, -1.0
 CrHg3.poscar, -1.0
 Ba3Dy.poscar, -1.0
 BaEu3.poscar, -1.0
 BaPb3.poscar, -1.0
 BaTh.poscar, -1.0
 BeH.poscar, -1.0
 BeCr3.poscar, -1.0
 Be3Si.poscar, -1.0
 Be3Pd.poscar, -1.0
 BeAl3.poscar, -1.0
 BeGe3.poscar, -1.0
 BeGa3.poscar, -1.0
 BeNi3.poscar, -1.0
 Mg3Re.poscar, -1.0
 Mg3Ru.poscar, -1.0
 Mg3Tc.poscar, -1.0
 Mg3Te.poscar, -1.0
 Mg3Pa.poscar, -1.0
 Mg3V.poscar, -1.0
 Mg5Ge.poscar, -1.0
 Mg5Hg.poscar, -1.0
 Mg5As.poscar, -1.0
 Mg3U.poscar, -1.0
 Mg5Pb.poscar, -1.0
 NbRh2.poscar, -1.0
 NbNi3.poscar, -1.0
 Nb6BiSe8.poscar, -1.0
 Nd2FeGe4.poscar, -1.0
 Nb4Al.poscar, -1.0
 Nb6BiTe8.poscar, -1.0
 NdCo.poscar, -1.0
 Nb8N5.poscar, -1.0
 Ti4O7.poscar, -1.0
 Nb5Ir7.poscar, -1.0
 KAlO.poscar, -1.0
 Ba(NdSe2)2.poscar, -1.0
 Sr3W.poscar, -1.0
 Sr3Zr.poscar, -1.0
 Sr3Sc.poscar, -1.0
 Sr3Th.poscar, -1.0
 SrCl3.poscar, -1.0
 Sr3Pa.poscar, -1.0
 Sr3Tb.poscar, -1.0
 Sr3Sm.poscar, -1.0
 SrCa3.poscar, -1.0
 YbY3.poscar, -1.0
 YbPr3.poscar, -1.0
 Tl3Si.poscar, -1.0
 Mo3Ir.poscar, -1.0
 S3N2.poscar, -1.0
 Cd2S.poscar, -1.0
 RuPt.poscar, -1.0
 Ni3Se4.poscar, -1.0
 AlC.poscar, -1.0
 VBi2.poscar, -1.0
 K3Bi2I9.poscar, -1.0
 V5Bi3.poscar, -1.0
 V3Bi2.poscar, -1.0
 V4Bi3.poscar, -1.0
 CaNi3.poscar, -1.0
 LuMn2.poscar, -1.0
 PrSb2.poscar, -1.0
 GdRe2.poscar, -1.0
 DyRe2.poscar, -1.0
 TbTc2.poscar, -1.0
 Eu2Cu.poscar, -1.0
 TbRe2.poscar, -1.0
 TmCo3.poscar, -1.0
 IrS2.poscar, -1.0
 YbRu2.poscar, -1.0
 CeOs2.poscar, -1.0
 NaEu3.poscar, -1.0
 NaPt.poscar, -1.0
 NaTbTl2.poscar, -1.0
 NaTb3.poscar, -1.0
 NaSc3.poscar, -1.0
 Np3Cd.poscar, -1.0
 NaSr3.poscar, -1.0
 Ba3(AlPt)4.poscar, -1.0
 Ba3Sn2.poscar, -1.0
 Nd2Fe15Co2.poscar, -1.0
 ZrO2.poscar, -1.0
 Yb5Pt3.poscar, -1.0
 PuSi2.poscar, -1.0
 BC5.poscar, -1.0
 Ca2H3Br.poscar, -1.0
 CeS2.poscar, -1.0
 CoAs2.poscar, -1.0
 DyTe2.poscar, -1.0
 ErTlZn.poscar, -1.0
 GdAlZn.poscar, -1.0
 GdS2.poscar, -1.0
 GdTlZn.poscar, -1.0
 Hf2TaN3.poscar, -1.0
 Sr2ZnSn.poscar, -1.0
 Zr2MoIr.poscar, -1.0
 CrSi2Tc.poscar, -1.0
 Hf2TcNi.poscar, -1.0
 Sc2IrOs.poscar, -1.0
 ZrZnAu2.poscar, -1.0
 CaInRh2.poscar, -1.0
 Li2TlCd.poscar, -1.0
 Li2LaAl.poscar, -1.0
 Zn2AgPt.poscar, -1.0
 AlVRe2.poscar, -1.0
 TiCuRh2.poscar, -1.0
 GeC.poscar, -1.0
 TcB.poscar, -1.0
 TmSb.poscar, -1.0
 TlN.poscar, -1.0
 DyP.poscar, -1.0
 ErP.poscar, -1.0
 RbSb.poscar, -1.0
 PtC.poscar, -1.0
 ErN.poscar, -1.0
 RbMg14Ni.poscar, -1.0
 Mg14NiSb.poscar, -1.0
 Mg14CoB.poscar, -1.0
 WS2.poscar, -1.0
 WSe2.poscar, -1.0
 BaF2.poscar, -1.0
 Te4MoW.poscar, -1.0
 BaC2.poscar, -1.0
 RbVN2.poscar, -1.0
 KZnN.poscar, -1.0
 CaHfN2.poscar, -1.0
 Ca(InN)2.poscar, -1.0
 BiO2.poscar, -1.0
 W3O8.poscar, -1.0
 CrO2.poscar, -1.0
 HfSi.poscar, -1.0
 NiO2.poscar, -1.0
 RbAuC2.poscar, -1.0
 CoS2.poscar, -1.0
 Re2O7.poscar, -1.0
 CrS2.poscar, -1.0
 WO2.poscar, -1.0
 Y3Rh.poscar, -1.0
 Y3Ru.poscar, -1.0
 VO3.poscar, -1.0
 Y12(ReC3)5.poscar, -1.0
 Y4Al.poscar, -1.0
 Y4MgRh.poscar, -1.0
 Tm2SnAu2.poscar, -1.0
 Yb6Mn4Al43.poscar, -1.0
 Y3TlF10.poscar, -1.0
 V(NF3)2.poscar, -1.0
 Y(Al5Re)2.poscar, -1.0
 V(BS2)2.poscar, -1.0
 Mg5Zn.poscar, -1.0
 MgZn.poscar, -1.0
 Mg3Zn.poscar, -1.0
 MgZn2.poscar, -1.0
 YMg5.poscar, -1.0
 Mg2Zn.poscar, -1.0
 TiAg.poscar, -1.0
 Tc3N.poscar, -1.0
 PbS.poscar, -1.0
 NiAgSe2.poscar, -1.0
 NbInS2.poscar, -1.0
 LiAg.poscar, -1.0
 MgSe.poscar, -1.0
 UBi.poscar, -1.0
 HfNi.poscar, -1.0
 FeH3.poscar, -1.0
 ErH3.poscar, -1.0
 CaZn.poscar, -1.0
 Mg3Cd.poscar, -1.0
 Mg2Cd.poscar, -1.0
 CeMg2.poscar, -1.0
 CaMg.poscar, -1.0
 CaMg2.poscar, -1.0
 CaMg3.poscar, -1.0
 Ca5Mg.poscar, -1.0
 ZrP.poscar, -1.0
 TbF3.poscar, -1.0
 CrN2.poscar, -1.0
 HfZn16.poscar, -1.0
 ZrZn16.poscar, -1.0
 MnHO2.poscar, -1.0
 La3Si2.poscar, -1.0
 Mg3Zr.poscar, -1.0
 LiMg.poscar, -1.0
 Li5Mg.poscar, -1.0
 Li3Mg.poscar, -1.0
 ZrSn.poscar, -1.0
 Li2Mg.poscar, -1.0
 LiMg3.poscar, -1.0
 TbAl.poscar, -1.0
 TcC.poscar, -1.0
 MnB4.poscar, -1.0
 Ca2As.poscar, -1.0
 NpP.poscar, -1.0
 MgNi.poscar, -1.0
 SiRh.poscar, -1.0
 PrBi.poscar, -1.0
 Zr2Sn.poscar, -1.0
 Y3Sn.poscar, -1.0
 YSn3.poscar, -1.0
 Hf3Mg.poscar, -1.0
 Mg5Ti.poscar, -1.0
 Mg3Ti.poscar, -1.0
 Zr3Sn.poscar, -1.0
 MgTi2.poscar, -1.0
 Sr2Mg.poscar, -1.0
 Ga2Au.poscar, -1.0
 Yb(P2Rh3)2.poscar, -1.0
 NpRe2.poscar, -1.0
 TiBe3.poscar, -1.0
 YbFe2.poscar, -1.0
 Dy(Mo3S4)2.poscar, -1.0
 Ga5W2.poscar, -1.0
 Cs2CdI4.poscar, -1.0
 Ca5Pt2.poscar, -1.0
 Al2Si2O11.poscar, -1.0
 Pr3Ni2Sn7.poscar, -1.0
 KCd4P3.poscar, -1.0
 Zn(BrN)2.poscar, -1.0
 La(GePt)2.poscar, -1.0
 Nd(BOs)2.poscar, -1.0
 Ho3Ni2.poscar, -1.0
 SrHg3.poscar, -1.0
 HoSn3.poscar, -1.0
 LaCo5H4.poscar, -1.0
 SrIn3.poscar, -1.0
 CaIn2Ni.poscar, -1.0
 Cs2Sb2Pt.poscar, -1.0
 Pr4As2S9.poscar, -1.0
 Li7Si3.poscar, -1.0
 CsSe4.poscar, -1.0
 WO4.poscar, -1.0
 Cs3GaP2.poscar, -1.0
 Y5IrBr9.poscar, -1.0
 ZnS.poscar, -1.0
 Yb36Sn23.poscar, -1.0
 Ti21Mn25.poscar, -1.0
 ThCd5.poscar, -1.0
 Ho2Ni17.poscar, -1.0
 Te2W.poscar, -1.0
 VTe.poscar, -1.0
 MoS2.poscar, -1.0
 Ni3Sb.poscar, -1.0
 KLiMg14.poscar, -1.0
 NiTe.poscar, -1.0
 Mg14SbC.poscar, -1.0
 HfMg14C.poscar, -1.0
 BrCl.poscar, -1.0
 BaO.poscar, -1.0
 BaPd.poscar, -1.0
 BeSe.poscar, -1.0
 AuN.poscar, -1.0
 ZrTi2.poscar, -1.0
 W2C.poscar, -1.0
 VTe2.poscar, -1.0
 WC.poscar, -1.0
 CeSe.poscar, -1.0
 Cr3O8.poscar, -1.0
 Cr2O5.poscar, -1.0
 Fe4(CuO4)3.poscar, -1.0
 Mn2O3.poscar, -1.0
 K2UTe3.poscar, -1.0
 W2O5.poscar, -1.0
 Bi2O5.poscar, -1.0
 Ni2O3.poscar, -1.0
 UIr3.poscar, -1.0
 Sb3O7.poscar, -1.0
 Ni2P2O9.poscar, -1.0
 K5La2.poscar, -1.0
 LiY2Co.poscar, -1.0
 Zr2TcPt.poscar, -1.0
 AlReTc2.poscar, -1.0
 Be2IrRu.poscar, -1.0
 Nb2MoRh.poscar, -1.0
 LiZn2Co.poscar, -1.0
 MgTiPt2.poscar, -1.0
 SrCaCd2.poscar, -1.0
 La3Zn22.poscar, -1.0
 Y3C4.poscar, -1.0
 Ho2Zn17.poscar, -1.0
 Sm5Pb4.poscar, -1.0
 Na5Sn2.poscar, -1.0
 GdCu2.poscar, -1.0
 V2CoS4.poscar, -1.0
 RbSmSe2.poscar, -1.0
 Cr3Te4.poscar, -1.0
 AgPPd5.poscar, -1.0
 ReCl6.poscar, -1.0
 Ti4H3.poscar, -1.0
 NdAs.poscar, -1.0
 NdN.poscar, -1.0
 NbCo.poscar, -1.0
 RbTe.poscar, -1.0
 NpN.poscar, -1.0
 PdC.poscar, -1.0
 OsC.poscar, -1.0
 CsRbN.poscar, -1.0
 PaN.poscar, -1.0
 Cd4SF6.poscar, -1.0
 LiCeMg6.poscar, -1.0
 AlSi.poscar, -1.0
 Mg6CdNi.poscar, -1.0
 Mg6CrNi.poscar, -1.0
 K2S.poscar, -1.0
 Mg6CrCu.poscar, -1.0
 LaMg6Co.poscar, -1.0
 Mg6CoCu.poscar, -1.0
 BaMg6Cu.poscar, -1.0
 Ba3Sc4.poscar, -1.0
 PrIn5Co.poscar, -1.0
 SiBr3.poscar, -1.0
 SiI3.poscar, -1.0
 V2CoSe4.poscar, -1.0
 C3N4.poscar, -1.0
 WBr4.poscar, -1.0
 Sb2Te3.poscar, -1.0
 Pr2BiN.poscar, -1.0
 Tm5Pt3.poscar, -1.0
 Nd2Co7.poscar, -1.0
 Lu5Pb3.poscar, -1.0
 EuCu.poscar, -1.0
 CeAl.poscar, -1.0
 YbGa4.poscar, -1.0
 Ce3AlN.poscar, -1.0
 La3Al.poscar, -1.0
 LiAl3.poscar, -1.0
 Al3Pd2.poscar, -1.0
 PrAl.poscar, -1.0
 Al3Pt2.poscar, -1.0
 ZrAlPt2.poscar, -1.0
 LiMg6Zr.poscar, -1.0
 Ti2CoSe4.poscar, -1.0
 PrSi2Ag.poscar, -1.0
 RbMg14Si.poscar, -1.0
 SrMg14V.poscar, -1.0
 Zr(CoGe)6.poscar, -1.0
 MgCd3.poscar, -1.0
 CaTi2O4.poscar, -1.0
 HfV2.poscar, -1.0
 MgGa.poscar, -1.0
 Mg2Ga.poscar, -1.0
 MgGa2.poscar, -1.0
 Mg5Ga.poscar, -1.0
 MgGa5.poscar, -1.0
 CrGa4.poscar, -1.0
 Al3Ru2.poscar, -1.0
 ErAu4.poscar, -1.0
 Sr(SbRu)2.poscar, -1.0
 CrAu4.poscar, -1.0
 ThPt2.poscar, -1.0
 TiO.poscar, -1.0
 ZnTe.poscar, -1.0
 Nd2Bi.poscar, -1.0
 CrPdO2.poscar, -1.0
 UV2.poscar, -1.0
 CsAl.poscar, -1.0
 BiSe.poscar, -1.0
 Cs2O2.poscar, -1.0
 ZrSb.poscar, -1.0
 Cs3Pt.poscar, -1.0
 KN.poscar, -1.0
 InC3.poscar, -1.0
 SmSe.poscar, -1.0
 SrPbAu2.poscar, -1.0
 Ba2MgIn.poscar, -1.0
 CuNiPd2.poscar, -1.0
 Hf2MoPd.poscar, -1.0
 Zr2PtRh.poscar, -1.0
 Nb2RePd.poscar, -1.0
 Ta2IrW.poscar, -1.0
 Hf2NiRh.poscar, -1.0
 Al2CoRh.poscar, -1.0
 Li2ZnHg.poscar, -1.0
 Ba2HgAu.poscar, -1.0
 Mg2CdPb.poscar, -1.0
 CaYAg2.poscar, -1.0
 Ti2MoRh.poscar, -1.0
 CdIn2Ga.poscar, -1.0
 Ta2FeRe.poscar, -1.0
 Sc2NiPd.poscar, -1.0
 TiZn2Pd.poscar, -1.0
 AgSnPd2.poscar, -1.0
 Mg2CuPd.poscar, -1.0
 LiZn2Ru.poscar, -1.0
 BeFeCo2.poscar, -1.0
 CaPt5.poscar, -1.0
 B2O3.poscar, -1.0
 GdTlPd.poscar, -1.0
 Li13Sn5.poscar, -1.0
 Pu5Os3.poscar, -1.0
 Tb5Tl3.poscar, -1.0
 RbBi.poscar, -1.0
 AlSiTe3.poscar, -1.0
 Li2InIr.poscar, -1.0
 Th(NiGe)2.poscar, -1.0
 Al5BO9.poscar, -1.0
 Ce2Mg.poscar, -1.0
 Si3H.poscar, -1.0
 CeCo2.poscar, -1.0
 Cs3TmCl6.poscar, -1.0
 Cs3ErCl6.poscar, -1.0
 BW2.poscar, -1.0
 Rb3AuF6.poscar, -1.0
 Ho2Sb5.poscar, -1.0
 Rb3TlI6.poscar, -1.0
 Rb3YI6.poscar, -1.0
 Rb3ScI6.poscar, -1.0
 SrCu9Si4.poscar, -1.0
 PtSe2.poscar, -1.0
 Mg15W.poscar, -1.0
 LiMg15.poscar, -1.0
 Mg15Nb.poscar, -1.0
 Mg15Al.poscar, -1.0
 Mg15Mn.poscar, -1.0
 CaMg15.poscar, -1.0
 Mg15Cu.poscar, -1.0
 Mg15V.poscar, -1.0
 Mg15Zn.poscar, -1.0
 Mg15Ni.poscar, -1.0
 Mg15Co.poscar, -1.0
 Mg15Fe.poscar, -1.0
 SiS.poscar, -1.0
 AlSb.poscar, -1.0
 ReSe2.poscar, -1.0
 YFe3.poscar, -1.0
 Nb5B6.poscar, -1.0
 DyMn2.poscar, -1.0
 ErMn2.poscar, -1.0
 PrMn2.poscar, -1.0
 TbFe2.poscar, -1.0
 MgF2.poscar, -1.0
 YCu2.poscar, -1.0
 UOs2.poscar, -1.0
 PrNi3.poscar, -1.0
 ReTe2.poscar, -1.0
 PuSb2.poscar, -1.0
 UCo3.poscar, -1.0
 EuH2.poscar, -1.0
 NdMn2.poscar, -1.0
 DyOs2.poscar, -1.0
 ZnSe2.poscar, -1.0
 ThO2.poscar, -1.0
 TiO2.poscar, -1.0
 TmH2.poscar, -1.0
 VH2.poscar, -1.0
 Re3As7.poscar, -1.0
 YAg.poscar, -1.0
 Na3H6Rh.poscar, -1.0
 Mg3Cu.poscar, -1.0
 OsSe2.poscar, -1.0
 CaH2.poscar, -1.0
 Mg2Cu.poscar, -1.0
 SiOs.poscar, -1.0
 HfAl.poscar, -1.0
 GaP.poscar, -1.0
 ErSe.poscar, -1.0
 CeN.poscar, -1.0
 Cs4Sn23.poscar, -1.0
 GdZn.poscar, -1.0
 BaSi.poscar, -1.0
 BMo2.poscar, -1.0
 Pd7Se4.poscar, -1.0
 RbZn13.poscar, -1.0
 VO2.poscar, -1.0
 GaS.poscar, -1.0
 PbF2.poscar, -1.0
 Te16Rh11.poscar, -1.0
 Mn27Sb26.poscar, -1.0
 Tb4F15.poscar, -1.0
 K2O.poscar, -1.0
 Sm2Te3.poscar, -1.0
 Np2Se3.poscar, -1.0
 Ta22O21.poscar, -1.0
 Ca2F.poscar, -1.0
 Tl2O3.poscar, -1.0
 TaO10.poscar, -1.0
 Cu11S20.poscar, -1.0
 ZrSe.poscar, -1.0
 Tb8O13.poscar, -1.0
 Sc2S3.poscar, -1.0
 Zr27O49.poscar, -1.0
 Sc29S42.poscar, -1.0
 Ni23Te42.poscar, -1.0
 Tb2Se3.poscar, -1.0
 Ba20As13.poscar, -1.0
 In2Br3.poscar, -1.0
 TePb.poscar, -1.0
 BBr.poscar, -1.0
 Yb16S29.poscar, -1.0
 IF7.poscar, -1.0
 Tc3As.poscar, -1.0
 U3Pa.poscar, -1.0
 U3Cl.poscar, -1.0
 Tb3Yb.poscar, -1.0
 Tm3Lu.poscar, -1.0
 U3Ge.poscar, -1.0
 Sm2Mg.poscar, -1.0
 Sm3V.poscar, -1.0
 Sm3Sc.poscar, -1.0
 Sm3Ti.poscar, -1.0
 USn.poscar, -1.0
 Sm3Dy.poscar, -1.0
 SmTmRh2.poscar, -1.0
 SmTa3.poscar, -1.0
 SmY3.poscar, -1.0
 SmP3.poscar, -1.0
 SmDy3.poscar, -1.0
 Sm3Er.poscar, -1.0
 Sm2PdRh.poscar, -1.0
 SmLuMg2.poscar, -1.0
 SmHo3.poscar, -1.0
 SmErHg2.poscar, -1.0
 SmTh.poscar, -1.0
 Si3B.poscar, -1.0
 YbEuTl2.poscar, -1.0
 U3Cd.poscar, -1.0
 TmGa3.poscar, -1.0
 Tm3Sn.poscar, -1.0
 YbCeAu2.poscar, -1.0
 YbCl3.poscar, -1.0
 TmSb3.poscar, -1.0
 Ti3In.poscar, -1.0
 YbDy3.poscar, -1.0
 TmScZn2.poscar, -1.0
 TmOs3.poscar, -1.0
 Tm3Sc.poscar, -1.0
 TmMg2.poscar, -1.0
 ThNp3.poscar, -1.0
 YbNb3.poscar, -1.0
 Tm3Th.poscar, -1.0
 Cd5Ni.poscar, -1.0
 CaCd6.poscar, -1.0
 Sc11Os4.poscar, -1.0
 Cr3Ga.poscar, -1.0
 Mg(ScS2)2.poscar, -1.0
 EuS2.poscar, -1.0
 YSe2.poscar, -1.0
 EuSe2.poscar, -1.0
 Mg(AlGe)2.poscar, -1.0
 ReS2.poscar, -1.0
 Cd3Se4.poscar, -1.0
 Mg19Ge5.poscar, -1.0
 Ti2S.poscar, -1.0
 Nd2Fe14B.poscar, -1.0
 PtO2.poscar, -1.0
 In4Te3.poscar, -1.0
 Pd7Se2.poscar, -1.0
 Gd2Br3.poscar, -1.0
 Yb5ErCl13.poscar, -1.0
 Yb2Ge3Pd.poscar, -1.0
 Yb2Ge3.poscar, -1.0
 YTh.poscar, -1.0
 YSc.poscar, -1.0
 YBN2.poscar, -1.0
 YEr.poscar, -1.0
 Zr5Se8.poscar, -1.0
 Yb4Mn3.poscar, -1.0
 YIn.poscar, -1.0
 YB4Rh7.poscar, -1.0
 YbO.poscar, -1.0
 YLuGa6.poscar, -1.0
 YThRe4.poscar, -1.0
 Y4ZnGa3.poscar, -1.0
 Y2Ge3.poscar, -1.0
 Y4CdS7.poscar, -1.0
 Y4ZrSi3.poscar, -1.0
 DyZr.poscar, -1.0
 CuPb3.poscar, -1.0
 Dy2Y2O5.poscar, -1.0
 Er2TcAg.poscar, -1.0
 GaGe3.poscar, -1.0
 Dy3Lu.poscar, -1.0
 DyU3.poscar, -1.0
 DyTm3.poscar, -1.0
 Er2RuPt.poscar, -1.0
 Dy3Y.poscar, -1.0
 Er3Hg.poscar, -1.0
 ErBi3.poscar, -1.0
 ErLuHg2.poscar, -1.0
 ErAg3.poscar, -1.0
 CuSn3.poscar, -1.0
 ErAs3.poscar, -1.0
 Er3Sn.poscar, -1.0
 Er3Pb.poscar, -1.0
 Pr2S3.poscar, -1.0
 CeRh3.poscar, -1.0
 Sb7Mo3.poscar, -1.0
 NdPd3S4.poscar, -1.0
 ZrP2.poscar, -1.0
 Ho4C5.poscar, -1.0
 CeAg2.poscar, -1.0
 CeTe.poscar, -1.0
 TiHg.poscar, -1.0
 TbCu2.poscar, -1.0
 NpNi2.poscar, -1.0
 Nd3Tl.poscar, -1.0
 YS.poscar, -1.0
 KSb.poscar, -1.0
 HF.poscar, -1.0
 Ag2S.poscar, -1.0
 Ta2O5.poscar, -1.0
 GeI2.poscar, -1.0
 Rb2GaAs2.poscar, -1.0
 Rb2MgO2.poscar, -1.0
 YB2.poscar, -1.0
 Ge2Pt.poscar, -1.0
 K3Nb.poscar, -1.0
 Nd3Cr.poscar, -1.0
 Li3Zn.poscar, -1.0
 Nd3Ho.poscar, -1.0
 Nd3Mg.poscar, -1.0
 Hf3C.poscar, -1.0
 LiLa3.poscar, -1.0
 LiLuHg2.poscar, -1.0
 Nd2Pt2O7.poscar, -1.0
 NdH3.poscar, -1.0
 Nd3I.poscar, -1.0
 HoTh3.poscar, -1.0
 GdMn3.poscar, -1.0
 K3Ag.poscar, -1.0
 Nd3Si.poscar, -1.0
 Hf(VH2)2.poscar, -1.0
 Hf3Au.poscar, -1.0
 MgPa3.poscar, -1.0
 Nd3Zr.poscar, -1.0
 NiAg3.poscar, -1.0
 Ni3Bi.poscar, -1.0
 MgPb3.poscar, -1.0
 Ni3Pb.poscar, -1.0
 Ni3Au.poscar, -1.0
 NaMg3.poscar, -1.0
 Rb2Bi8Se13.poscar, -1.0
 CuAuSe4.poscar, -1.0
 Al4Mo.poscar, -1.0
 BaSi23.poscar, -1.0
 Ba3Si23.poscar, -1.0
 Sc6AgTe2.poscar, -1.0
 K2ReI6.poscar, -1.0
 Na3As7.poscar, -1.0
 Li4GeS4.poscar, -1.0
 BaP8.poscar, -1.0
 Nd2Sn3.poscar, -1.0
 BaZn5.poscar, -1.0
 Al23V4.poscar, -1.0
 Al4W.poscar, -1.0
 ErAg2.poscar, -1.0
 Li2AgPb.poscar, -1.0
 Ce(FeSi)2.poscar, -1.0
 Li2AgSn.poscar, -1.0
 NaTl3.poscar, -1.0
 NaTi3.poscar, -1.0
 NaNp3.poscar, -1.0
 NaY3.poscar, -1.0
 NaZn3.poscar, -1.0
 Np3Au.poscar, -1.0
 Nb3Cu.poscar, -1.0
 Nb3I.poscar, -1.0
 NbBiO3.poscar, -1.0
 Nb3Os.poscar, -1.0
 Np2O3.poscar, -1.0
 NaGd3.poscar, -1.0
 NbRh3.poscar, -1.0
 NbIr3.poscar, -1.0
 NbF5.poscar, -1.0
 Nd2Mg.poscar, -1.0
 Nd3Br.poscar, -1.0
 Nd3Au.poscar, -1.0
 Nd3Dy.poscar, -1.0
 Nd3Er.poscar, -1.0
 Nd3Cl.poscar, -1.0
 Nd3Hf.poscar, -1.0
 NaMg149.poscar, -1.0
 Nd3Cu.poscar, -1.0
 Rb3Ta.poscar, -1.0
 Rb3Tb.poscar, -1.0
 Rb3W.poscar, -1.0
 Rb3Tm.poscar, -1.0
 Rb3Sr.poscar, -1.0
 Rb3Zr.poscar, -1.0
 Rb3Y.poscar, -1.0
 Rb3Pu.poscar, -1.0
 Re3H.poscar, -1.0
 Re3Ge.poscar, -1.0
 RhS.poscar, -1.0
 Rb3Gd.poscar, -1.0
 RbCe3.poscar, -1.0
 Rb3Th.poscar, -1.0
 Lu7(TePd)2.poscar, -1.0
 MnF3.poscar, -1.0
 Ti5Se4.poscar, -1.0
 ThMnSe3.poscar, -1.0
 Ho2TeO2.poscar, -1.0
 Ho2Pb2O7.poscar, -1.0
 HfNiO3.poscar, -1.0
 EuVO3.poscar, -1.0
 CsTe4.poscar, -1.0
 CrO.poscar, -1.0
 Cs5YO4.poscar, -1.0
 Ce2Y2O7.poscar, -1.0
 AgClO3.poscar, -1.0
 YH3.poscar, -1.0
 YO2.poscar, -1.0
 ZnO2.poscar, -1.0
 W2O7.poscar, -1.0
 ZnBr2.poscar, -1.0
 Y5Bi3.poscar, -1.0
 PaI3.poscar, -1.0
 PaNi3.poscar, -1.0
 PaP3.poscar, -1.0
 PaPd3.poscar, -1.0
 PaS3.poscar, -1.0
 PaPt3.poscar, -1.0
 Pa3Si.poscar, -1.0
 Pa3Te.poscar, -1.0
 Pa3Ge.poscar, -1.0
 PaTe3.poscar, -1.0
 PaSe3.poscar, -1.0
 InCl3.poscar, -1.0
 RbF2.poscar, -1.0
 LiIn3.poscar, -1.0
 ErCl3.poscar, -1.0
 TbI3.poscar, -1.0
 KTl.poscar, -1.0
 Ho2OsAu.poscar, -1.0
 Ho3In.poscar, -1.0
 In11S16.poscar, -1.0
 HfTi.poscar, -1.0
 HfTiMo4.poscar, -1.0
 HfTiC2.poscar, -1.0
 HfTa.poscar, -1.0
 In3Pt4.poscar, -1.0
 HfSc.poscar, -1.0
 HfTiO4.poscar, -1.0
 HfNb.poscar, -1.0
 GeSb.poscar, -1.0
 In9Cu11.poscar, -1.0
 HfMo.poscar, -1.0
 Hf2SiAs3.poscar, -1.0
 GeAs3.poscar, -1.0
 Hf2Al3Au.poscar, -1.0
 InBi3Te4.poscar, -1.0
 HfMo2.poscar, -1.0
 Hf3ScSi4.poscar, -1.0
 Ho3Ni.poscar, -1.0
 BiI3.poscar, -1.0
 Pr(BIr)4.poscar, -1.0
 Ho2Te3.poscar, -1.0
 Tm5Sn3.poscar, -1.0
 Nb3RhSe6.poscar, -1.0
 Ca3Tl5.poscar, -1.0
 Tm5Rh3.poscar, -1.0
 Cr3C.poscar, -1.0
 Ce(HoS2)3.poscar, -1.0
 YbB4.poscar, -1.0
 Sr3(AlAs2)2.poscar, -1.0
 Nd(HoS2)3.poscar, -1.0
 YO3.poscar, -1.0
 Fe2P.poscar, -1.0
 NdGa2Co3.poscar, -1.0
 Dy5Tl3.poscar, -1.0
 Pr(FeAs3)4.poscar, -1.0
 Dy5Sb3.poscar, -1.0
 Tb5Si3B.poscar, -1.0
 Mn3Ga.poscar, -1.0
 GdAl.poscar, -1.0
 EuAu.poscar, -1.0
 ZrIn3.poscar, -1.0
 LaTe3.poscar, -1.0
 DyPt.poscar, -1.0
 GaPt3.poscar, -1.0
 NpTe3.poscar, -1.0
 Ce2CdCu2.poscar, -1.0
 Sr2H6Os.poscar, -1.0
 H3W.poscar, -1.0
 NbPt3.poscar, -1.0
 TcCl3.poscar, -1.0
 La(NiSn)2.poscar, -1.0
 CsHoS2.poscar, -1.0
 NdZnRh.poscar, -1.0
 AlTlI4.poscar, -1.0
 Cd27Pd8.poscar, -1.0
 TiCo3.poscar, -1.0
 Rb3Pb4Au.poscar, -1.0
 Eu3As4.poscar, -1.0
 Mn5Si2.poscar, -1.0
 Ga2Fe2S5.poscar, -1.0
 CrSn2.poscar, -1.0
 MnAs.poscar, -1.0
 BiBr3.poscar, -1.0
 Gd(CrSi)2.poscar, -1.0
 PS.poscar, -1.0
 UI4.poscar, -1.0
 Rh2O3.poscar, -1.0
 GdBi.poscar, -1.0
 CsI.poscar, -1.0
 Pu3In.poscar, -1.0
 SiO2.poscar, -1.0
 EuSO4.poscar, -1.0
 DyGe2Pt.poscar, -1.0
 NbTlCl6.poscar, -1.0
 Re3Br9O2.poscar, -1.0
 NbN3O8.poscar, -1.0
 Nb5Si3N.poscar, -1.0
 Sc44Ru7.poscar, -1.0
 Nd4Al.poscar, -1.0
 Nd4Ir.poscar, -1.0
 NbP2.poscar, -1.0
 Pr3Sn13Ru4.poscar, -1.0
 Ni10SbP3.poscar, -1.0
 Nd12(OsC3)5.poscar, -1.0
 NaTl2.poscar, -1.0
 Nd4Rh.poscar, -1.0
 Nd4Mg.poscar, -1.0
 Nd5(In2Pt)2.poscar, -1.0
 NdBr2.poscar, -1.0
 Nd2Co.poscar, -1.0
 Np4Fe.poscar, -1.0
 MnBePt2.poscar, -1.0
 VCrMo2.poscar, -1.0
